x,t,u
1.6,3,0.509078763178614
1.7,3,0.483074511874865
1.8,3,0.457827768688466
1.9,3,0.433358210637565
2,3,0.409682166805225
2.1,3,0.386812649381129
2.2,3,0.364759407317837
2.3,3,0.34352900121672
2.4,3,0.323124897881403
2.5,3,0.303547582827751
2.6,3,0.284794688920054
2.7,3,0.266861139213428
2.8,3,0.24973930202246
2.9,3,0.233419156204983
3,3,0.217888464646525
