x,t,u
1.4,3,0.567663467108369
1.5,3,0.540327303005016
1.6,3,0.513665579279388
1.7,3,0.487705121219059
1.8,3,0.462469621868487
1.9,3,0.437979665753822
2,3,0.414252778840743
2.1,3,0.39130345641582
2.2,3,0.369143184674009
2.3,3,0.347780476683294
2.4,3,0.327220930544901
2.5,3,0.307467308414376
2.6,3,0.288519632554759
2.7,3,0.270375295377809
2.8,3,0.253029181606583
2.9,3,0.23647380125003
3,3,0.220699432107666
