x,t,u
0.3,2.9,0.328753124281821
0.4,2.9,0.326775701744502
0.5,2.9,0.324250753339007
0.6,2.9,0.321191162195313
0.7,2.9,0.317612449379982
0.8,2.9,0.31353264299598
0.9,2.9,0.308972126903803
1,2.9,0.303953471120974
1.1,2.9,0.298501246116599
1.2,2.9,0.292641823095263
1.3,2.9,0.286403162309408
1.4,2.9,0.279814591623974
1.5,2.9,0.272906577833857
1.6,2.9,0.265710493366521
1.7,2.9,0.258258380926454
1.8,2.9,0.250582718480038
1.9,2.9,0.242716186872679
2,2.9,0.234691442327265
2.1,2.9,0.226540896016416
2.2,2.9,0.218296502768866
2.3,2.9,0.209989560769652
2.4,2.9,0.201650523890349
2.5,2.9,0.193308828071393
2.6,2.9,0.184992732973118
2.7,2.9,0.176729179899682
2.8,2.9,0.168543666772418
2.9,2.9,0.160460140691619
3,2.9,0.152500908389931
0.1,3,0.325474708618707
0.2,3,0.324662199011004
0.3,3,0.323312517373671
0.4,3,0.321432376410156
0.5,3,0.319031096247947
0.6,3,0.316120527405726
0.7,3,0.312714953277225
0.8,3,0.308830973496843
0.9,3,0.304487369524808
1,3,0.299704953767627
1.1,3,0.294506403761323
1.2,3,0.288916083300924
1.3,3,0.282959852646177
1.4,3,0.276664869958362
1.5,3,0.270059386042108
